47.582762,-122.135298
47.601383,-122.190629
47.620937,-122.177140
47.582447,-122.168699
47.637746,-122.190125
47.611520,-122.182178
47.626254,-122.137071
47.631448,-122.148844
47.622565,-122.178617
47.604501,-122.190216
47.637576,-122.194355
47.583466,-122.154069
47.604500,-122.190086
47.596701,-122.189878
47.612991,-122.180202
47.604500,-122.190086
47.604501,-122.190216
47.604503,-122.190345
47.626923,-122.135727
47.556033,-122.122594
47.631318,-122.165664
47.622413,-122.178731
47.611765,-122.180193
47.620427,-122.175059
47.623520,-122.178961
47.604500,-122.190086
47.612278,-122.180189
47.622413,-122.178731
47.626254,-122.137071
47.622332,-122.178616
47.622332,-122.178616
47.596511,-122.189816
47.595935,-122.189327
47.631448,-122.148844
47.626035,-122.178207
47.621826,-122.178855
47.623807,-122.176149
47.607754,-122.200954
47.625621,-122.177571
47.623551,-122.176258
47.621179,-122.175531
47.622413,-122.178731
47.615378,-122.185675
47.621179,-122.175531
47.619560,-122.185571
47.628405,-122.128377
47.604503,-122.190345
47.602231,-122.188506
47.610246,-122.206876
47.604500,-122.190086
47.582447,-122.168699
47.604500,-122.190086
47.582595,-122.174360
47.619751,-122.176470
47.611520,-122.182178
47.582762,-122.135298
47.602231,-122.188506
47.628405,-122.128377
47.581823,-122.154089
47.620937,-122.177140
47.604501,-122.190216
47.604500,-122.190086
47.582762,-122.135298
47.582646,-122.153307
47.605873,-122.187614
47.582762,-122.135298
47.620305,-122.170612
47.632211,-122.152883
47.605037,-122.187282
47.607610,-122.186391
47.634928,-122.132005
